,Price,Open,High,Low,Vol.,Change %
2018-05-16,1291.5,1290.1,1296.4,1285.7,333.61,0.0009
2018-05-17,1289.4,1290.2,1294.0,1284.0,298.82,-0.0016
2018-05-18,1291.3,1290.0,1293.7,1285.1,264.43,0.0015
2018-05-19,1291.3,1290.0,1293.7,1285.1,264.43,0.0015
2018-05-20,1291.3,1290.0,1293.7,1285.1,264.43,0.0015
2018-05-21,1290.9,1290.3,1292.7,1281.2,328.02,-0.0003
2018-05-22,1292.0,1292.3,1296.0,1287.2,291.72,0.0009
2018-05-23,1289.6,1290.6,1298.4,1286.7,402.34,-0.0019
2018-05-24,1304.4,1293.3,1306.4,1292.2,432.42,0.0115
2018-05-25,1303.7,1304.0,1307.2,1299.4,292.91,-0.0005
2018-05-26,1303.7,1304.0,1307.2,1299.4,292.91,-0.0005
2018-05-27,1303.7,1304.0,1307.2,1299.4,292.91,-0.0005
2018-05-28,1299.0,1297.2,1306.1,1291.4,386.33,-0.0036
2018-05-29,1299.0,1299.0,1306.1,1291.4,386.33,0.0
2018-05-30,1304.5,1300.7,1306.6,1298.1,1.75,0.0042
2018-05-31,1302.6,1304.2,1309.2,1298.8,1.08,-0.0015
2018-06-01,1297.1,1301.3,1301.8,1291.1,0.92,-0.0042
2018-06-02,1297.1,1301.3,1301.8,1291.1,0.92,-0.0042
2018-06-03,1297.1,1301.3,1301.8,1291.1,0.92,-0.0042
2018-06-04,1295.1,1294.9,1299.7,1291.8,0.54,-0.0015
2018-06-05,1299.9,1294.2,1302.5,1291.2,0.77,0.0037
2018-06-06,1299.2,1298.6,1303.2,1295.9,0.69,-0.0005
2018-06-07,1300.7,1298.6,1305.1,1296.9,0.39,0.0012
2018-06-08,1300.5,1299.4,1302.2,1295.0,0.45,-0.0002
2018-06-09,1300.5,1299.4,1302.2,1295.0,0.45,-0.0002
2018-06-10,1300.5,1299.4,1302.2,1295.0,0.45,-0.0002
2018-06-11,1301.0,1300.7,1304.6,1296.0,0.4,0.0004
2018-06-12,1297.2,1301.5,1301.8,1294.2,0.48,-0.0029
2018-06-13,1299.2,1297.2,1302.7,1292.7,0.63,0.0015
2018-06-14,1306.2,1300.4,1310.8,1298.9,0.72,0.0054
2018-06-15,1276.3,1304.2,1304.5,1276.0,1.53,-0.0229
2018-06-16,1276.3,1304.2,1304.5,1276.0,1.53,-0.0229
2018-06-17,1276.3,1304.2,1304.5,1276.0,1.53,-0.0229
2018-06-18,1278.0,1279.0,1282.6,1277.6,0.42,0.0013
2018-06-19,1276.5,1278.6,1284.1,1271.1,0.45,-0.0012
2018-06-20,1272.4,1275.2,1276.0,1267.5,0.47,-0.0032
2018-06-21,1268.6,1268.5,1269.9,1261.8,0.75,-0.003
2018-06-22,1268.9,1267.4,1270.5,1266.6,0.51,0.0002
2018-06-23,1268.9,1267.4,1270.5,1266.6,0.51,0.0002
2018-06-24,1268.9,1267.4,1270.5,1266.6,0.51,0.0002
2018-06-25,1267.2,1271.0,1272.3,1264.6,0.29,-0.0013
2018-06-26,1258.0,1266.4,1266.5,1255.0,0.5,-0.0073
2018-06-27,1253.0,1258.2,1259.0,1249.5,1.16,-0.004
2018-06-28,1251.0,1253.6,1255.8,1247.2,241.82,-0.0016
2018-06-29,1254.5,1249.5,1257.1,1246.9,226.2,0.0028000000000000004
2018-06-30,1254.5,1249.5,1257.1,1246.9,226.2,0.0028000000000000004
2018-07-01,1254.5,1249.5,1257.1,1246.9,226.2,0.0028000000000000004
2018-07-02,1241.7,1253.4,1255.6,1240.6,262.87,-0.0102
2018-07-03,1253.5,1242.9,1258.5,1238.8,297.34,0.0095
2018-07-04,1258.8,1257.7,1261.0,1252.2,392.95,0.0042
2018-07-05,1258.8,1253.5,1262.4,1252.2,392.95,0.0
2018-07-06,1255.8,1258.4,1260.2,1253.7,200.19,-0.0024
2018-07-07,1255.8,1258.4,1260.2,1253.7,200.19,-0.0024
2018-07-08,1255.8,1258.4,1260.2,1253.7,200.19,-0.0024
2018-07-09,1259.6,1255.7,1266.9,1255.7,238.97,0.003
2018-07-10,1255.4,1258.5,1261.0,1247.7,272.63,-0.0033
2018-07-11,1244.4,1256.7,1257.3,1241.7,299.64,-0.0088
2018-07-12,1246.6,1242.3,1248.8,1241.4,220.96,0.0018
2018-07-13,1241.2,1247.7,1248.5,1236.2,257.31,-0.0043
2018-07-14,1241.2,1247.7,1248.5,1236.2,257.31,-0.0043
2018-07-15,1241.2,1247.7,1248.5,1236.2,257.31,-0.0043
2018-07-16,1239.7,1241.0,1245.8,1238.3,186.3,-0.0012
2018-07-17,1227.3,1240.8,1245.1,1225.9,318.22,-0.01
2018-07-18,1227.9,1227.0,1229.1,1220.9,283.98,0.0005
2018-07-19,1224.0,1227.3,1229.6,1210.7,428.88,-0.0032
2018-07-20,1231.1,1222.9,1232.4,1215.3,355.23,0.0058
2018-07-21,1231.1,1222.9,1232.4,1215.3,355.23,0.0058
2018-07-22,1231.1,1222.9,1232.4,1215.3,355.23,0.0058
2018-07-23,1225.6,1231.7,1235.2,1222.2,333.33,-0.0045000000000000005
2018-07-24,1225.5,1224.4,1229.7,1218.1,299.06,-0.0001
2018-07-25,1231.8,1224.2,1234.3,1223.2,272.25,0.0051
2018-07-26,1225.7,1231.7,1235.3,1221.7,285.61,-0.005
2018-07-27,1223.0,1222.4,1226.9,1216.7,254.43,-0.0022
2018-07-28,1223.0,1222.4,1226.9,1216.7,254.43,-0.0022
2018-07-29,1223.0,1222.4,1226.9,1216.7,254.43,-0.0022
2018-07-30,1224.2,1225.8,1227.1,1221.7,1.69,0.001
2018-07-31,1226.4,1223.5,1230.6,1215.8,1.1,0.0018
2018-08-01,1220.3,1225.6,1226.5,1217.2,0.89,-0.005
2018-08-02,1212.9,1218.7,1222.6,1208.4,1.62,-0.0060999999999999995
2018-08-03,1215.9,1209.3,1221.1,1205.3,1.0,0.0025
2018-08-04,1215.9,1209.3,1221.1,1205.3,1.0,0.0025
2018-08-05,1215.9,1209.3,1221.1,1205.3,1.0,0.0025
2018-08-06,1210.6,1215.2,1218.7,1207.5,0.7,-0.0044
2018-08-07,1211.2,1209.2,1216.9,1209.0,1.06,0.0005
2018-08-08,1214.2,1211.5,1216.4,1207.0,0.63,0.0025
2018-08-09,1213.0,1214.3,1218.2,1212.0,0.51,-0.001
2018-08-10,1212.1,1212.9,1217.7,1206.5,0.82,-0.0007000000000000001
2018-08-11,1212.1,1212.9,1217.7,1206.5,0.82,-0.0007000000000000001
2018-08-12,1212.1,1212.9,1217.7,1206.5,0.82,-0.0007000000000000001
2018-08-13,1192.2,1211.6,1214.5,1191.8,1.54,-0.016399999999999998
2018-08-14,1194.0,1194.5,1199.0,1192.5,0.79,0.0015
2018-08-15,1178.2,1194.2,1194.8,1173.2,1.13,-0.0132
2018-08-16,1177.1,1175.8,1181.7,1160.4,1.35,-0.0009
2018-08-17,1177.3,1173.7,1184.7,1172.1,0.54,0.0002
2018-08-18,1177.3,1173.7,1184.7,1172.1,0.54,0.0002
2018-08-19,1177.3,1173.7,1184.7,1172.1,0.54,0.0002
2018-08-20,1187.8,1183.9,1190.3,1182.9,0.25,0.0089
2018-08-21,1193.2,1190.6,1197.0,1187.7,0.47,0.0045000000000000005
2018-08-22,1196.4,1196.0,1201.1,1193.0,0.38,0.0027
2018-08-23,1187.2,1196.1,1196.5,1183.5,0.48,-0.0077
2018-08-24,1206.3,1185.3,1207.9,1183.0,0.59,0.0161
2018-08-25,1206.3,1185.3,1207.9,1183.0,0.59,0.0161
2018-08-26,1206.3,1185.3,1207.9,1183.0,0.59,0.0161
2018-08-27,1209.2,1206.3,1211.5,1202.3,0.73,0.0024
2018-08-28,1207.5,1210.9,1213.8,1199.6,1.22,-0.0014000000000000002
2018-08-29,1204.2,1200.9,1205.8,1200.9,0.82,-0.0027
2018-08-30,1200.0,1207.7,1209.0,1197.2,5.16,-0.0034999999999999996
2018-08-31,1201.6,1201.5,1209.7,1199.1,5.65,0.0013
2018-09-01,1201.6,1201.5,1209.7,1199.1,5.65,0.0013
2018-09-02,1201.6,1201.5,1209.7,1199.1,5.65,0.0013
2018-09-03,1199.1,1207.0,1207.6,1195.1,421.47,-0.0021
2018-09-04,1194.0,1201.1,1204.5,1190.0,10.11,-0.0043
2018-09-05,1196.1,1192.0,1198.9,1191.6,6.88,0.0018
2018-09-06,1199.0,1197.0,1207.4,1195.7,10.08,0.0024
2018-09-07,1195.1,1200.3,1203.5,1193.5,8.27,-0.0033
2018-09-08,1195.1,1200.3,1203.5,1193.5,8.27,-0.0033
2018-09-09,1195.1,1200.3,1203.5,1193.5,8.27,-0.0033
2018-09-10,1194.5,1195.4,1198.5,1190.9,6.24,-0.0005
2018-09-11,1196.8,1195.4,1199.5,1187.4,6.84,0.0019
2018-09-12,1205.5,1197.7,1208.3,1192.4,5.02,0.0073
2018-09-13,1202.8,1207.0,1212.4,1200.0,13.99,-0.0022
2018-09-14,1196.2,1201.8,1208.5,1192.9,6.82,-0.0055000000000000005
2018-09-15,1196.2,1201.8,1208.5,1192.9,6.82,-0.0055000000000000005
2018-09-16,1196.2,1201.8,1208.5,1192.9,6.82,-0.0055000000000000005
2018-09-17,1201.2,1194.7,1205.0,1193.0,6.1,0.0042
2018-09-18,1198.5,1201.9,1203.5,1196.1,4.13,-0.0022
2018-09-19,1203.9,1198.4,1206.4,1198.3,6.8,0.0045000000000000005
2018-09-20,1206.6,1204.4,1208.5,1201.0,7.49,0.0022
2018-09-21,1196.6,1207.4,1210.8,1191.8,6.85,-0.0083
2018-09-22,1196.6,1207.4,1210.8,1191.8,6.85,-0.0083
2018-09-23,1196.6,1207.4,1210.8,1191.8,6.85,-0.0083
2018-09-24,1199.6,1199.5,1203.9,1194.1,9.7,0.0025
2018-09-25,1199.7,1198.1,1202.5,1196.6,14.9,0.0001
2018-09-26,1194.4,1200.3,1201.3,1190.0,17.86,-0.0044
2018-09-27,1185.5,1196.8,1200.4,1184.2,0.34,-0.0075
2018-09-28,1193.9,1184.6,1194.3,1182.6,0.41,0.0070999999999999995
2018-09-29,1193.9,1184.6,1194.3,1182.6,0.41,0.0070999999999999995
2018-09-30,1193.9,1184.6,1194.3,1182.6,0.41,0.0070999999999999995
2018-10-01,1189.4,1193.9,1193.9,1186.5,0.21,-0.0038
2018-10-02,1204.2,1191.3,1209.1,1190.1,0.8,0.0124
2018-10-03,1200.1,1204.4,1209.1,1198.1,0.21,-0.0034000000000000002
2018-10-04,1198.8,1198.3,1207.6,1197.2,0.15,-0.0011
2018-10-05,1202.8,1200.7,1205.9,1199.0,0.2,0.0033
2018-10-06,1202.8,1200.7,1205.9,1199.0,0.2,0.0033
2018-10-07,1202.8,1200.7,1205.9,1199.0,0.2,0.0033
2018-10-08,1185.8,1204.6,1204.6,1184.6,0.32,-0.0141
2018-10-09,1188.8,1189.6,1192.5,1184.0,0.2,0.0025
2018-10-10,1190.8,1189.9,1195.3,1186.0,0.29,0.0017000000000000001
2018-10-11,1225.1,1195.3,1227.0,1192.3,0.98,0.0288
2018-10-12,1219.5,1224.4,1224.4,1217.1,0.3,-0.0046
2018-10-13,1219.5,1224.4,1224.4,1217.1,0.3,-0.0046
2018-10-14,1219.5,1224.4,1224.4,1217.1,0.3,-0.0046
2018-10-15,1227.8,1218.2,1234.3,1218.2,0.34,0.0068000000000000005
2018-10-16,1228.4,1228.0,1233.4,1224.5,0.34,0.0005
2018-10-17,1224.8,1226.4,1230.0,1221.6,0.21,-0.0029
2018-10-18,1227.4,1222.8,1230.2,1219.5,0.25,0.0021
2018-10-19,1226.0,1226.7,1231.2,1223.7,0.12,-0.0011
2018-10-20,1226.0,1226.7,1231.2,1223.7,0.12,-0.0011
2018-10-21,1226.0,1226.7,1231.2,1223.7,0.12,-0.0011
2018-10-22,1222.0,1227.9,1228.5,1220.5,0.12,-0.0033
2018-10-23,1234.1,1223.1,1240.3,1222.7,0.34,0.009899999999999999
2018-10-24,1228.4,1230.7,1235.3,1225.9,0.37,-0.0046
2018-10-25,1229.5,1233.9,1238.4,1227.9,0.32,0.0009
2018-10-26,1232.4,1229.8,1242.6,1229.8,0.28,0.0024
2018-10-27,1232.4,1229.8,1242.6,1229.8,0.28,0.0024
2018-10-28,1232.4,1229.8,1242.6,1229.8,0.28,0.0024
2018-10-29,1224.7,1232.6,1232.7,1223.6,0.21,-0.0062
2018-10-30,1225.3,1231.9,1232.5,1221.4,224.64,0.0005
2018-10-31,1215.0,1224.7,1225.0,1213.4,247.06,-0.0084
2018-11-01,1238.6,1216.6,1239.3,1216.1,313.45,0.0194
2018-11-02,1233.3,1235.3,1238.4,1231.3,256.02,-0.0043
2018-11-03,1233.3,1235.3,1238.4,1231.3,256.02,-0.0043
2018-11-04,1233.3,1235.3,1238.4,1231.3,256.02,-0.0043
2018-11-05,1232.3,1234.5,1236.8,1228.4,159.43,-0.0008
2018-11-06,1226.3,1233.4,1237.8,1224.9,199.67,-0.0049
2018-11-07,1228.7,1228.9,1238.4,1224.2,259.29,0.002
2018-11-08,1225.1,1227.7,1228.5,1220.8,239.02,-0.0029
2018-11-09,1208.6,1224.3,1224.6,1207.2,322.35,-0.013500000000000002
2018-11-10,1208.6,1224.3,1224.6,1207.2,322.35,-0.013500000000000002
2018-11-11,1208.6,1224.3,1224.6,1207.2,322.35,-0.013500000000000002
2018-11-12,1203.5,1210.3,1212.0,1200.6,203.64,-0.0042
2018-11-13,1201.4,1201.1,1205.5,1196.6,248.93,-0.0017000000000000001
2018-11-14,1210.1,1202.8,1217.2,1198.1,277.87,0.0072
2018-11-15,1215.0,1211.8,1217.0,1207.1,253.57,0.004
2018-11-16,1223.0,1214.4,1226.0,1213.7,242.04,0.0066
2018-11-17,1223.0,1214.4,1226.0,1213.7,242.04,0.0066
2018-11-18,1223.0,1214.4,1226.0,1213.7,242.04,0.0066
2018-11-19,1225.3,1222.6,1226.5,1218.5,198.39,0.0019
2018-11-20,1221.2,1224.6,1229.5,1220.3,255.2,-0.0033
2018-11-21,1228.0,1222.4,1230.9,1220.1,227.21,0.005600000000000001
2018-11-22,1223.2,1227.8,1229.2,1220.3,240.35,-0.0039000000000000003
2018-11-23,1223.2,1226.8,1229.7,1220.3,240.35,0.0
2018-11-24,1223.2,1226.8,1229.7,1220.3,240.35,0.0
2018-11-25,1223.2,1226.8,1229.7,1220.3,240.35,0.0
2018-11-26,1222.4,1223.9,1228.6,1221.7,267.32,-0.0007000000000000001
2018-11-27,1213.4,1222.6,1225.2,1211.4,307.89,-0.0074
2018-11-28,1223.6,1214.3,1227.7,1210.5,247.17,0.0084
2018-11-29,1227.9,1224.2,1232.2,1224.2,1.71,0.0034999999999999996
2018-11-30,1223.6,1227.5,1228.6,1219.4,0.6,-0.0034999999999999996
2018-12-01,1223.6,1227.5,1228.6,1219.4,0.6,-0.0034999999999999996
2018-12-02,1223.6,1227.5,1228.6,1219.4,0.6,-0.0034999999999999996
2018-12-03,1236.9,1225.4,1237.4,1224.2,0.94,0.0109
2018-12-04,1243.3,1233.4,1244.5,1233.4,1.84,0.0052
2018-12-05,1239.1,1240.8,1241.1,1236.4,1.12,-0.0034000000000000002
2018-12-06,1239.7,1240.6,1246.1,1236.9,1.64,0.0005
2018-12-07,1248.2,1239.1,1251.4,1239.1,1.56,0.0069
2018-12-08,1248.2,1239.1,1251.4,1239.1,1.56,0.0069
2018-12-09,1248.2,1239.1,1251.4,1239.1,1.56,0.0069
2018-12-10,1244.9,1251.4,1251.8,1242.6,1.59,-0.0026
2018-12-11,1242.8,1245.7,1250.5,1242.3,0.5,-0.0017000000000000001
2018-12-12,1246.1,1244.9,1247.5,1243.7,0.43,0.0027
2018-12-13,1243.7,1245.5,1247.5,1241.2,0.33,-0.0019
2018-12-14,1237.9,1242.3,1243.2,1233.1,0.38,-0.004699999999999999
2018-12-15,1237.9,1242.3,1243.2,1233.1,0.38,-0.004699999999999999
2018-12-16,1237.9,1242.3,1243.2,1233.1,0.38,-0.004699999999999999
2018-12-17,1248.2,1236.3,1248.3,1236.3,0.24,0.0083
2018-12-18,1250.1,1246.3,1250.4,1246.1,0.23,0.0015
2018-12-19,1252.6,1250.0,1258.2,1241.6,0.6,0.002
2018-12-20,1263.9,1244.3,1265.7,1242.3,0.77,0.009000000000000001
2018-12-21,1254.6,1260.6,1262.0,1254.2,0.66,-0.0074
2018-12-22,1254.6,1260.6,1262.0,1254.2,0.66,-0.0074
2018-12-23,1254.6,1260.6,1262.0,1254.2,0.66,-0.0074
2018-12-24,1267.9,1258.4,1269.6,1258.2,0.74,0.0106
2018-12-25,1267.9,1258.4,1269.6,1258.2,0.74,0.0106
2018-12-26,1269.0,1268.5,1278.1,1263.8,0.4,0.0009
2018-12-27,1277.4,1265.3,1277.5,1265.3,0.48,0.0066
2018-12-28,1283.0,1278.0,1284.7,1276.5,162.73,0.0044
2018-12-29,1283.0,1278.0,1284.7,1276.5,162.73,0.0044
2018-12-30,1283.0,1278.0,1284.7,1276.5,162.73,0.0044
2018-12-31,1281.3,1283.0,1286.5,1279.7,113.26,-0.0013
2019-01-01,1281.3,1283.0,1286.5,1279.7,113.26,-0.0013
2019-01-02,1284.1,1285.0,1291.0,1280.6,235.33,0.0022
2019-01-03,1294.8,1288.5,1296.9,1286.4,244.54,0.0083
2019-01-04,1285.8,1296.5,1300.4,1278.1,316.06,-0.006999999999999999
2019-01-05,1285.8,1296.5,1300.4,1278.1,316.06,-0.006999999999999999
2019-01-06,1285.8,1296.5,1300.4,1278.1,316.06,-0.006999999999999999
2019-01-07,1289.9,1287.0,1297.0,1284.1,204.68,0.0032
2019-01-08,1285.9,1289.9,1291.4,1280.2,221.92,-0.0031
2019-01-09,1292.0,1286.1,1295.0,1280.9,245.97,0.004699999999999999
2019-01-10,1287.4,1294.7,1298.0,1286.7,239.92,-0.0036
2019-01-11,1289.5,1287.6,1295.7,1287.0,210.64,0.0016
2019-01-12,1289.5,1287.6,1295.7,1287.0,210.64,0.0016
2019-01-13,1289.5,1287.6,1295.7,1287.0,210.64,0.0016
2019-01-14,1291.3,1288.0,1296.6,1287.7,221.89,0.0014000000000000002
2019-01-15,1288.4,1292.4,1294.8,1286.5,242.07,-0.0022
2019-01-16,1293.8,1289.6,1295.4,1287.6,181.39,0.0042
2019-01-17,1292.3,1293.9,1295.0,1288.3,191.98,-0.0012
2019-01-18,1282.6,1291.9,1292.2,1280.1,225.57,-0.0075
2019-01-19,1282.6,1291.9,1292.2,1280.1,225.57,-0.0075
2019-01-20,1282.6,1291.9,1292.2,1280.1,225.57,-0.0075
2019-01-21,1283.4,1280.7,1285.0,1276.0,318.85,0.0006
2019-01-22,1283.4,1280.7,1285.0,1276.0,318.85,0.0
2019-01-23,1284.0,1284.6,1286.0,1277.7,217.13,0.0005
2019-01-24,1279.8,1282.3,1283.9,1275.3,225.77,-0.0033
2019-01-25,1298.1,1280.1,1303.4,1278.9,303.84,0.0143
2019-01-26,1298.1,1280.1,1303.4,1278.9,303.84,0.0143
2019-01-27,1298.1,1280.1,1303.4,1278.9,303.84,0.0143
2019-01-28,1303.1,1302.3,1303.7,1296.5,243.07,0.0039000000000000003
2019-01-29,1308.9,1302.5,1310.8,1301.7,213.61,0.0045000000000000005
2019-01-30,1312.8,1313.4,1326.8,1311.1,2.84,0.003
2019-01-31,1322.3,1321.8,1328.0,1319.4,1.43,0.0072
2019-02-01,1319.3,1323.2,1325.1,1317.8,1.16,-0.0023
2019-02-02,1319.3,1323.2,1325.1,1317.8,1.16,-0.0023
2019-02-03,1319.3,1323.2,1325.1,1317.8,1.16,-0.0023
2019-02-04,1316.6,1319.6,1320.2,1310.0,0.98,-0.002
2019-02-05,1316.5,1313.5,1318.2,1312.2,0.28,-0.0001
2019-02-06,1311.7,1316.4,1316.9,1307.4,0.56,-0.0036
2019-02-07,1311.6,1308.0,1313.0,1304.0,0.98,-0.0001
2019-02-08,1315.9,1311.3,1316.6,1309.4,0.43,0.0033
2019-02-09,1315.9,1311.3,1316.6,1309.4,0.43,0.0033
2019-02-10,1315.9,1311.3,1316.6,1309.4,0.43,0.0033
2019-02-11,1309.2,1315.5,1315.5,1304.6,0.52,-0.0051
2019-02-12,1311.3,1307.6,1315.4,1307.6,0.46,0.0016
2019-02-13,1312.4,1311.7,1318.7,1305.5,0.83,0.0008
2019-02-14,1311.3,1307.5,1314.6,1302.7,0.87,-0.0008
2019-02-15,1319.1,1312.7,1322.2,1312.2,1.03,0.0059
2019-02-16,1319.1,1312.7,1322.2,1312.2,1.03,0.0059
2019-02-17,1319.1,1312.7,1322.2,1312.2,1.03,0.0059
2019-02-18,1344.8,1325.0,1345.0,1323.8,348.64,0.0195
2019-02-19,1340.8,1322.0,1340.8,1320.9,1.63,-0.003
2019-02-20,1344.1,1339.5,1345.7,1335.8,1.34,0.0025
2019-02-21,1324.6,1338.3,1339.7,1320.8,1.39,-0.014499999999999999
2019-02-22,1329.7,1323.4,1332.2,1321.4,0.59,0.0039000000000000003
2019-02-23,1329.7,1323.4,1332.2,1321.4,0.59,0.0039000000000000003
2019-02-24,1329.7,1323.4,1332.2,1321.4,0.59,0.0039000000000000003
2019-02-25,1326.5,1327.0,1331.6,1324.3,0.67,-0.0024
2019-02-26,1325.3,1326.6,1329.1,1322.9,0.94,-0.0009
2019-02-27,1321.2,1331.0,1332.0,1318.4,198.04,-0.0031
2019-02-28,1316.1,1321.7,1328.9,1314.0,252.24,-0.0039000000000000003
2019-03-01,1299.2,1315.5,1316.5,1291.3,343.47,-0.0128
2019-03-02,1299.2,1315.5,1316.5,1291.3,343.47,-0.0128
2019-03-03,1299.2,1315.5,1316.5,1291.3,343.47,-0.0128
2019-03-04,1287.5,1294.4,1298.1,1283.8,268.39,-0.009000000000000001
2019-03-05,1284.7,1287.8,1290.6,1282.0,216.93,-0.0022
2019-03-06,1287.6,1288.8,1291.8,1284.3,192.93,0.0023
2019-03-07,1286.1,1287.3,1289.6,1280.8,257.92,-0.0012
2019-03-08,1299.3,1286.7,1301.3,1285.6,283.84,0.0103
2019-03-09,1299.3,1286.7,1301.3,1285.6,283.84,0.0103
2019-03-10,1299.3,1286.7,1301.3,1285.6,283.84,0.0103
2019-03-11,1291.1,1298.2,1299.2,1290.6,196.86,-0.0063
2019-03-12,1298.1,1293.6,1302.6,1292.0,203.89,0.0054
2019-03-13,1309.3,1301.8,1311.6,1300.6,214.24,0.0086
2019-03-14,1295.1,1309.5,1310.3,1292.5,248.21,-0.0108
2019-03-15,1302.9,1295.6,1306.3,1293.7,234.65,0.006
2019-03-16,1302.9,1295.6,1306.3,1293.7,234.65,0.006
2019-03-17,1302.9,1295.6,1306.3,1293.7,234.65,0.006
2019-03-18,1301.5,1302.0,1306.7,1298.0,176.49,-0.0011
2019-03-19,1306.5,1303.7,1310.8,1302.1,206.9,0.0038
2019-03-20,1301.7,1306.0,1317.2,1298.1,370.4,-0.0037
2019-03-21,1307.3,1312.7,1320.2,1302.8,332.61,0.0043
2019-03-22,1312.3,1309.3,1314.7,1306.5,271.38,0.0038
2019-03-23,1312.3,1309.3,1314.7,1306.5,271.38,0.0038
2019-03-24,1312.3,1309.3,1314.7,1306.5,271.38,0.0038
2019-03-25,1322.6,1313.3,1324.5,1310.6,251.98,0.0078000000000000005
2019-03-26,1315.0,1321.5,1323.0,1312.1,267.17,-0.005699999999999999
2019-03-27,1310.4,1315.4,1318.8,1307.3,206.26,-0.0034999999999999996
2019-03-28,1292.5,1312.6,1314.2,1290.5,3.66,-0.0137
2019-03-29,1295.6,1292.2,1301.5,1288.6,1.31,0.0024
2019-03-30,1295.6,1292.2,1301.5,1288.6,1.31,0.0024
2019-03-31,1295.6,1292.2,1301.5,1288.6,1.31,0.0024
2019-04-01,1291.2,1294.3,1298.3,1288.3,1.55,-0.0034000000000000002
2019-04-02,1292.5,1288.7,1293.8,1286.8,0.93,0.001
2019-04-03,1292.3,1293.6,1296.0,1290.0,1.02,-0.0002
2019-04-04,1291.4,1291.5,1295.7,1282.0,1.14,-0.0007000000000000001
2019-04-05,1292.6,1293.7,1294.5,1285.6,0.44,0.0009
2019-04-06,1292.6,1293.7,1294.5,1285.6,0.44,0.0009
2019-04-07,1292.6,1293.7,1294.5,1285.6,0.44,0.0009
2019-04-08,1298.8,1294.4,1304.4,1292.7,0.94,0.0048
2019-04-09,1305.1,1298.7,1307.0,1297.5,0.59,0.0049
2019-04-10,1310.3,1305.0,1311.0,1301.7,0.79,0.004
2019-04-11,1290.5,1308.5,1309.1,1290.4,1.51,-0.0151
2019-04-12,1292.2,1293.3,1296.3,1290.5,0.35,0.0013
2019-04-13,1292.2,1293.3,1296.3,1290.5,0.35,0.0013
2019-04-14,1292.2,1293.3,1296.3,1290.5,0.35,0.0013
2019-04-15,1288.5,1291.2,1292.1,1283.0,0.43,-0.0029
2019-04-16,1274.2,1288.7,1288.7,1273.0,1.54,-0.0111
2019-04-17,1273.8,1276.3,1279.2,1272.5,0.46,-0.0003
2019-04-18,1273.1,1273.5,1276.6,1270.4,0.57,-0.0005
2019-04-19,1273.1,1273.5,1276.6,1270.4,0.57,-0.0005
2019-04-20,1273.1,1273.5,1276.6,1270.4,0.57,-0.0005
2019-04-21,1273.1,1273.5,1276.6,1270.4,0.57,-0.0005
2019-04-22,1274.7,1275.3,1278.6,1272.9,0.13,0.0013
2019-04-23,1270.6,1274.4,1275.0,1265.9,0.73,-0.0032
2019-04-24,1276.6,1271.5,1276.5,1267.9,0.34,0.004699999999999999
2019-04-25,1276.4,1273.6,1281.2,1272.7,0.98,-0.0002
2019-04-26,1285.5,1277.0,1287.2,1276.2,0.8,0.0070999999999999995
2019-04-27,1285.5,1277.0,1287.2,1276.2,0.8,0.0070999999999999995
2019-04-28,1285.5,1277.0,1287.2,1276.2,0.8,0.0070999999999999995
2019-04-29,1281.5,1289.0,1289.1,1279.9,208.96,-0.0031
2019-04-30,1285.7,1281.9,1288.2,1281.5,239.44,0.0033
2019-05-01,1284.2,1285.2,1289.4,1274.5,275.43,-0.0012
2019-05-02,1272.0,1278.5,1279.4,1267.3,282.5,-0.0095
2019-05-03,1281.3,1271.6,1283.9,1269.0,280.32,0.0073
2019-05-04,1281.3,1271.6,1283.9,1269.0,280.32,0.0073
2019-05-05,1281.3,1271.6,1283.9,1269.0,280.32,0.0073
2019-05-06,1283.8,1281.8,1287.4,1278.1,244.34,0.002
2019-05-07,1285.6,1282.4,1287.3,1279.1,251.09,0.0014000000000000002
2019-05-08,1281.4,1285.6,1292.8,1280.2,302.69,-0.0033
2019-05-09,1285.2,1281.9,1289.2,1280.4,306.55,0.003
2019-05-10,1287.4,1285.0,1290.3,1283.9,238.64,0.0017000000000000001
2019-05-11,1287.4,1285.0,1290.3,1283.9,238.64,0.0017000000000000001
2019-05-12,1287.4,1285.0,1290.3,1283.9,238.64,0.0017000000000000001
2019-05-13,1301.8,1288.3,1302.2,1282.4,379.44,0.011200000000000002
2019-05-14,1296.3,1300.8,1304.2,1294.3,222.05,-0.0042
2019-05-15,1297.8,1298.0,1301.7,1293.6,247.52,0.0012
2019-05-16,1286.2,1297.7,1299.3,1284.2,282.07,-0.0089
2019-05-17,1275.7,1287.2,1289.0,1274.6,264.57,-0.008199999999999999
2019-05-18,1275.7,1287.2,1289.0,1274.6,264.57,-0.008199999999999999
2019-05-19,1275.7,1287.2,1289.0,1274.6,264.57,-0.008199999999999999
2019-05-20,1277.3,1277.6,1278.8,1273.3,212.18,0.0013
2019-05-21,1273.2,1277.7,1277.7,1269.0,213.17,-0.0032
2019-05-22,1274.2,1274.4,1277.1,1272.0,191.37,0.0008
2019-05-23,1285.4,1273.3,1287.1,1272.1,330.16,0.0088
2019-05-24,1283.6,1283.2,1284.7,1280.1,218.71,-0.0014000000000000002
